All calculations,VPHa,VPHb,VPHc
"Time in s","Voltage in p.u.","Voltage in p.u.","Voltage in p.u."
14.1620000000,0.3717770549,0.6101470970,-0.9819241519
14.1620505000,0.3535174075,0.6252619280,-0.9787793355
14.1621176096,0.3290373650,0.6450835029,-0.9741208680
14.1622176096,0.2922098442,0.6740237570,-0.9662336012
14.1623176096,0.2549797256,0.7019382203,-0.9569179459
14.1624176096,0.2174023662,0.7287619113,-0.9461642775
14.1625176096,0.1794485020,0.7545610442,-0.9340095462
14.1626176096,0.1412011055,0.7792502153,-0.9204513208
14.1627176096,0.1027762385,0.8026584720,-0.9054347104
14.1628176096,0.0641687472,0.8248002797,-0.8889690269
14.1629176096,0.0254002613,0.8457210189,-0.8711212802
14.1630000000,-0.0065587201,0.8619556367,-0.8553969166
14.1630505000,-0.0260745362,0.8712207646,-0.8451462284
14.1631176096,-0.0520440329,0.8831358998,-0.8310918669
14.1632176096,-0.0907254219,0.9000546779,-0.8093292560
14.1633176096,-0.1292390665,0.9156221884,-0.7863831219
14.1634176096,-0.1675173718,0.9297884144,-0.7622710426
14.1635176096,-0.2056100877,0.9426162615,-0.7370061738
14.1636176096,-0.2434211727,0.9540444870,-0.7106233143
14.1637176096,-0.2807936282,0.9639284935,-0.6831348653
14.1638176096,-0.3177374443,0.9722825675,-0.6545451231
14.1639176096,-0.3542573473,0.9791681668,-0.6249108195
14.1640000000,-0.3839175888,0.9836865986,-0.5997690097
14.1640505000,-0.4017442711,0.9857034380,-0.5839591670
14.1641176096,-0.4252839271,0.9879135074,-0.5626295804
14.1642176096,-0.4599813996,0.9902568295,-0.5302754299
14.1643176096,-0.4939660691,0.9911273227,-0.4971612536
14.1644176096,-0.5271683040,0.9904974837,-0.4633291797
14.1645176096,-0.5596508309,0.9884174181,-0.4287665871
14.1646176096,-0.5913190325,0.9848592895,-0.3935402569
14.1647176096,-0.6219986666,0.9797266815,-0.3577280149
14.1648176096,-0.6517030525,0.9730315493,-0.3213284968
14.1649176096,-0.6804625605,0.9648421570,-0.2843795965
14.1650000000,-0.7033475259,0.9569619226,-0.2536143967
14.1650505000,-0.7167945267,0.9514257492,-0.2346312225
14.1651176096,-0.7343515354,0.9435967531,-0.2092452178
14.1652176096,-0.7598282294,0.9310102846,-0.1711820551
14.1653176096,-0.7841546099,0.9170517029,-0.1328970931
14.1654176096,-0.8072695171,0.9017201693,-0.0944506522
14.1655176096,-0.8292391878,0.8850454292,-0.0558062415
14.1656176096,-0.8499847084,0.8670372577,-0.0170525493
14.1657176096,-0.8693408905,0.8476619743,0.0216789162
14.1658176096,-0.8873223749,0.8269274039,0.0603949710
14.1659176096,-0.9039805955,0.8048983176,0.0990822779
14.1660000000,-0.9166360523,0.7858081826,0.1308278697
14.1660505000,-0.9236736756,0.7735542040,0.1501194716
14.1661176096,-0.9325979617,0.7568672848,0.1757306769
14.1662176096,-0.9450083689,0.7312499734,0.2137583955
14.1663176096,-0.9560045387,0.7045683557,0.2514361830
14.1664176096,-0.9655430134,0.6768483840,0.2886946294
14.1665176096,-0.9736835449,0.6480949580,0.3255885868
14.1666176096,-0.9803748349,0.6183539930,0.3620208420
14.1667176096,-0.9854856818,0.5876596325,0.3978260493
14.1668176096,-0.9890298417,0.5560143940,0.4330154476
14.1669176096,-0.9910720530,0.5234697831,0.4676022699
14.1670000000,-0.9915874903,0.4960504741,0.4955370162
14.1670505000,-0.9911532794,0.4789278546,0.5122254248
14.1671176096,-0.9900975387,0.4559011370,0.5341964017
14.1672176096,-0.9875680052,0.4211187688,0.5664492364
14.1673176096,-0.9835737425,0.3857405503,0.5978331923
14.1674176096,-0.9780955535,0.3498153084,0.6282802451
14.1675176096,-0.9711776888,0.3133223599,0.6578553289
14.1676176096,-0.9628042111,0.2763368341,0.6864673770
14.1677176096,-0.9528977109,0.2389555492,0.7139421618
14.1678176096,-0.9414689881,0.2011753386,0.7402936495
14.1679176096,-0.9285863189,0.1630266706,0.7655596482
14.1680000000,-0.9168834129,0.1314162022,0.7854672106
14.1680505000,-0.9090425771,0.1120090378,0.7970335394
14.1681176096,-0.8981657179,0.0861176587,0.8120480592
14.1682176096,-0.8810773760,0.0474195271,0.8336578489
14.1683176096,-0.8626948798,0.0086839563,0.8540109236
14.1684176096,-0.8430261904,-0.0300247207,0.8730509112
14.1685176096,-0.8220933813,-0.0687496461,0.8908430274
14.1686176096,-0.7999182855,-0.1073978117,0.9073160972
14.1687176096,-0.7764889729,-0.1458243341,0.9223133069
14.1688176096,-0.7518116615,-0.1840375841,0.9358492456
14.1689176096,-0.7259478637,-0.2220327299,0.9479805937
14.1690000000,-0.7037924262,-0.2530635285,0.9568559547
14.1690505000,-0.6897280773,-0.2718261849,0.9615542622
14.1691176096,-0.6706713415,-0.2966745230,0.9673458645
14.1692176096,-0.6416027420,-0.3334478140,0.9750505559
14.1693176096,-0.6116058994,-0.3696944531,0.9813003525
14.1694176096,-0.5807147318,-0.4053443105,0.9860590423
14.1695176096,-0.5489258068,-0.4404564749,0.9893822817
14.1696176096,-0.5162954366,-0.4749340954,0.9912295320
14.1697176096,-0.4828789754,-0.5086060884,0.9914850638
14.1698176096,-0.4486771251,-0.5414847655,0.9901618906
14.1699176096,-0.4137353524,-0.5735916615,0.9873270138
14.1700000000,-0.3844709372,-0.5993591883,0.9838301255
14.1700505000,-0.3663055942,-0.6146453990,0.9809509932
14.1701176096,-0.3419449394,-0.6347002078,0.9766451473
14.1702176096,-0.3052830097,-0.6639982553,0.9692812650
14.1703176096,-0.2681988683,-0.6922850201,0.9604838884
14.1704176096,-0.2307472717,-0.7194951595,0.9502424312
14.1705176096,-0.1928998019,-0.7456947902,0.9385945921
14.1706176096,-0.1547387549,-0.7707978358,0.9255365907
14.1707176096,-0.1163784189,-0.7946328348,0.9110112537
14.1708176096,-0.0778138763,-0.8172141833,0.8950280596
14.1709176096,-0.0390676867,-0.8385865353,0.8776542220
14.1710000000,-0.0071110298,-0.8552013513,0.8623123811
14.1710505000,0.0124136849,-0.8647037466,0.8522900616
14.1711176096,0.0384015922,-0.8769378520,0.8385362598
14.1712176096,0.0771235784,-0.8943382387,0.8172146603
14.1713176096,0.1156979929,-0.9103953247,0.7946973318
14.1714176096,0.1540575050,-0.9250584163,0.7710009114
14.1715176096,0.1922512273,-0.9383906800,0.7461394527
14.1716176096,0.2301832982,-0.9503298068,0.7201465085
14.1717176096,0.2676977429,-0.9607298381,0.6930320952
14.1718176096,0.3048043551,-0.9696050850,0.6648007298
14.1719176096,0.3415068877,-0.9770165839,0.6355096962
14.1720000000,0.3713324515,-0.9819705313,0.6106380798
14.1720505000,0.3892695872,-0.9842546147,0.5949850275
14.1721176096,0.4129622689,-0.9868211222,0.5738588533
14.1722176096,0.4478998001,-0.9896970050,0.5417972050
14.1723176096,0.4821422222,-0.9911003054,0.5089580832
14.1724176096,0.5156197925,-0.9910026303,0.4753828378
14.1725176096,0.5483949040,-0.9894546632,0.4410597592
14.1726176096,0.5803725970,-0.9864272701,0.4060546731
14.1727176096,0.6113787509,-0.9818220290,0.3704432781
14.1728176096,0.6414265579,-0.9756510097,0.3342244518
14.1729176096,0.6705455188,-0.9679824222,0.2974369034
14.1730000000,0.6937380671,-0.9605273009,0.2667892337
14.1730505000,0.7073801466,-0.9552480323,0.2478678857
14.1731176096,0.7252013596,-0.9477591781,0.2225578185
14.1732176096,0.7510808431,-0.9356759071,0.1845950640
14.1733176096,0.7758225726,-0.9222130349,0.1463904623
14.1734176096,0.7993649188,-0.9073687542,0.1080038354
14.1735176096,0.8217741382,-0.8911736179,0.0693994797
14.1736176096,0.8429705063,-0.8736360680,0.0306655617
14.1737176096,0.8627880382,-0.8547200787,-0.0080679595
14.1738176096,0.8812413361,-0.8344336614,-0.0468076747
14.1739176096,0.8983811990,-0.8128419080,-0.0855392910
14.1740000000,0.9114397768,-0.7941025265,-0.1173372503
14.1740505000,0.9187274880,-0.7820564759,-0.1366710121
14.1741176096,0.9279870566,-0.7656422532,-0.1623448034
14.1742176096,0.9409018691,-0.7404231224,-0.2004787467
14.1743176096,0.9524079935,-0.7141256123,-0.2382823813
14.1744176096,0.9624612164,-0.6867747747,-0.2756864417
14.1745176096,0.9711216582,-0.6583764232,-0.3127452351
14.1746176096,0.9783368651,-0.6289753059,-0.3493615592
14.1747176096,0.9839740442,-0.5986032357,-0.3853708085
14.1748176096,0.9880470067,-0.5672629603,-0.4207840464
14.1749176096,0.9906201856,-0.5350066305,-0.4556135550
14.1750000000,0.9915733167,-0.5078111409,-0.4837621758
14.1750505000,0.9914063942,-0.4908163213,-0.5005900729
14.1751176096,0.9907063333,-0.4679540097,-0.5227523236
14.1752176096,0.9887065916,-0.4334051838,-0.5553014078
14.1753176096,0.9852398460,-0.3982419875,-0.5869978584
14.1754176096,0.9802859717,-0.3625125505,-0.6177734212
14.1755176096,0.9738898802,-0.3261970713,-0.6476928088
14.1756176096,0.9660343082,-0.2893698544,-0.6766644538
14.1757176096,0.9566397026,-0.2521257536,-0.7045139491
14.1758176096,0.9457170034,-0.2144618415,-0.7312551620
14.1759176096,0.9333345555,-0.1764094574,-0.7569250982
14.1760000000,0.9220379292,-0.1448625650,-0.7771753642
14.1760505000,0.9144412981,-0.1254840758,-0.7889572223
14.1761176096,0.9038869172,-0.0996243897,-0.8042625275
14.1762176096,0.8872739319,-0.0609605016,-0.8263134303
14.1763176096,0.8693570589,-0.0222390084,-0.8471180505
14.1764176096,0.8501433002,0.0164761463,-0.8666194465
14.1765176096,0.8296555814,0.0552273880,-0.8848829693
14.1766176096,0.8079144402,0.0939220689,-0.9018365091
14.1767176096,0.7849055755,0.1324166083,-0.9173221838
14.1768176096,0.7606354091,0.1707191654,-0.9313545745
14.1769176096,0.7351658845,0.2088239430,-0.9439898275
14.1770000000,0.7133242532,0.2399604982,-0.9532847514
14.1770505000,0.6994443368,0.2587976225,-0.9582419593
14.1771176096,0.6806284377,0.2837513529,-0.9643797906
14.1772176096,0.6519093709,0.3206942560,-0.9726036269
14.1773176096,0.6222463562,0.3571292789,-0.9793756351
14.1774176096,0.5916724656,0.3929863154,-0.9846587810
14.1775176096,0.5601851807,0.4283240098,-0.9885091905
14.1776176096,0.5278397444,0.4630453538,-0.9908850982
14.1777176096,0.4946892710,0.4969797105,-0.9916689816
14.1778176096,0.4607346984,0.5301392397,-0.9908739381
14.1779176096,0.4260222205,0.5625445628,-0.9885667834
14.1780000000,0.3969321799,0.5885707523,-0.9855029322
14.1780505000,0.3788639154,0.6040230556,-0.9828869710
14.1781176096,0.3546264486,0.6243040671,-0.9789305157
14.1782176096,0.3181359913,0.6539494409,-0.9720854322
14.1783176096,0.2812040280,0.6825980883,-0.9638021163
14.1784176096,0.2438847092,0.7101843217,-0.9540690310
14.1785176096,0.2061504551,0.7367741519,-0.9429246071
14.1786176096,0.1680828787,0.7622808525,-0.9303637312
14.1787176096,0.1297944965,0.7865324878,-0.9163269843
14.1788176096,0.0912806234,0.8095433840,-0.9008240075
14.1789176096,0.0525647316,0.8313574715,-0.8839222031
14.1790000000,0.0206171892,0.8483444620,-0.8689616512
14.1790505000,0.0010878492,0.8580792984,-0.8591671476
14.1791176096,-0.0249127076,0.8706260048,-0.8457132972
14.1792176096,-0.0636665571,0.8884986169,-0.8248320598
14.1793176096,-0.1022928040,0.9050360904,-0.8027432864
14.1794176096,-0.1407243928,0.9201870718,-0.7794626790
14.1795176096,-0.1790098003,0.9340149746,-0.7550051743
14.1796176096,-0.2170533595,0.9464564469,-0.7294030874
14.1797176096,-0.2547001331,0.9573642093,-0.7026640762
14.1798176096,-0.2919597207,0.9667525954,-0.6747928747
14.1799176096,-0.3288349159,0.9746822160,-0.6458473001
14.1800000000,-0.3588175011,0.9800654878,-0.6212479868
14.1800505000,-0.3768599639,0.9826131741,-0.6057532102
14.1801176096,-0.4006988205,0.9855313679,-0.5848325475
14.1802176096,-0.4358661438,0.9889329192,-0.5530667754
14.1803176096,-0.4703559941,0.9908624468,-0.5205064527
14.1804176096,-0.5040985320,0.9912906822,-0.4871921503
14.1805176096,-0.5371558126,0.9902688713,-0.4531130587
14.1806176096,-0.5694325551,0.9877666025,-0.4183340474
14.1807176096,-0.6007547876,0.9836834881,-0.3829287005
14.1808176096,-0.6311355762,0.9780317089,-0.3468961328
14.1809176096,-0.6606035601,0.9708794105,-0.3102758504
14.1810000000,-0.6840951312,0.9638459691,-0.2797508379
14.1810505000,-0.6979270831,0.9588216939,-0.2608946108
14.1811176096,-0.7160055926,0.9516705574,-0.2356649649
14.1812176096,-0.7422776137,0.9400871122,-0.1978094986
14.1813176096,-0.7674245362,0.9271169595,-0.1596924233
14.1814176096,-0.7913842782,0.9127573337,-0.1213730556
14.1815176096,-0.8142231057,0.8970395787,-0.0828164731
14.1816176096,-0.8358605066,0.8799708180,-0.0441103114
14.1817176096,-0.8561297372,0.8615127138,-0.0053829767
14.1818176096,-0.8750453595,0.8416734601,0.0333718993
14.1819176096,-0.8926575386,0.8205184535,0.0721390851
14.1820000000,-0.9061117024,0.8021296564,0.1039820461
14.1820505000,-0.9136449959,0.7902916324,0.1233533635
14.1821176096,-0.9232339182,0.7741503656,0.1490835526
14.1822176096,-0.9366444366,0.7493300589,0.1873143776
14.1823176096,-0.9486520520,0.7234176948,0.2252343572
14.1824176096,-0.9592118113,0.6964374283,0.2627743830
14.1825176096,-0.9683841894,0.6683959723,0.2999882172
14.1826176096,-0.9761155987,0.6393369141,0.3367786846
14.1827176096,-0.9822716960,0.6092897580,0.3729819380
14.1828176096,-0.9868663449,0.5782574778,0.4086088671
14.1829176096,-0.9899636668,0.5462928512,0.4436708156
14.1830000000,-0.9913491121,0.5193242938,0.4720248184
14.1830505000,-0.9914463492,0.5024593636,0.4889869856
14.1831176096,-0.9910979077,0.4797643553,0.5113335525
14.1832176096,-0.9896221153,0.4454536237,0.5441684917
14.1833176096,-0.9866773830,0.4105103497,0.5761670333
14.1834176096,-0.9822426714,0.3749819631,0.6072607083
14.1835176096,-0.9763635368,0.3388495342,0.6375140025
14.1836176096,-0.9690214085,0.3021865386,0.6668348699
14.1837176096,-0.9601346286,0.2650858735,0.6950487551
14.1838176096,-0.9497142731,0.2275448467,0.7221694264
14.1839176096,-0.9378287430,0.1895956505,0.7482330926
14.1840000000,-0.9269359743,0.1581182515,0.7688177228
14.1840505000,-0.9195822614,0.1387721984,0.7808100629
14.1841176096,-0.9093487707,0.1129492980,0.7963994727
14.1842176096,-0.8932090246,0.0743274187,0.8188816058
14.1843176096,-0.8757560487,0.0356280173,0.8401280314
14.1844176096,-0.8569958941,-0.0030853608,0.8600812549
14.1845176096,-0.8369523227,-0.0418544285,0.8788067512
14.1846176096,-0.8156445885,-0.0805869104,0.8962314989
14.1847176096,-0.7930560498,-0.1191405363,0.9121965862
14.1848176096,-0.7691933275,-0.1575232570,0.9267165845
14.1849176096,-0.7441187794,-0.1957283254,0.9398471048
14.1850000000,-0.7225918450,-0.2269628112,0.9495546562
14.1850505000,-0.7088971052,-0.2458695406,0.9547666458
14.1851176096,-0.6903231585,-0.2709221462,0.9612453047
14.1852176096,-0.6619555397,-0.3080248582,0.9699803979
14.1853176096,-0.6326286527,-0.3446383492,0.9772670020
14.1854176096,-0.6023747255,-0.3806925501,0.9830672756
14.1855176096,-0.5711921413,-0.4162456586,0.9874377998
14.1856176096,-0.5391350762,-0.4512005274,0.9903356036
14.1857176096,-0.5062544223,-0.4853869891,0.9916414114
14.1858176096,-0.4725513489,-0.5188170529,0.9913684017
14.1859176096,-0.4380727583,-0.5515104376,0.9895831959
14.1860000000,-0.4091611523,-0.5777867372,0.9869478895
14.1860505000,-0.3911926234,-0.5933999025,0.9845925259
14.1861176096,-0.3670819896,-0.6139001582,0.9809821478
14.1862176096,-0.3307686552,-0.6438824946,0.9746511498
14.1863176096,-0.2939948409,-0.6728827004,0.9668775413
14.1864176096,-0.2568140866,-0.7008347598,0.9576488464
14.1865176096,-0.2191996420,-0.7278045700,0.9470042119
14.1866176096,-0.1812324310,-0.7537047772,0.9349372081
14.1867176096,-0.1430232011,-0.7783630048,0.9213862059
14.1868176096,-0.1045674964,-0.8017935090,0.9063610054
14.1869176096,-0.0658896838,-0.8240395002,0.8899291840
14.1870000000,-0.0339578668,-0.8413906722,0.8753485391
14.1870505000,-0.0144280673,-0.8513531379,0.8657812051
14.1871176096,0.0115795198,-0.8642060924,0.8526265725
14.1872176096,0.0503567075,-0.8825415652,0.8321848577
14.1873176096,0.0890260535,-0.8995502476,0.8105241941
14.1874176096,0.1275207876,-0.9151801422,0.7876593546
14.1875176096,0.1658887535,-0.9294948979,0.7636061444
14.1876176096,0.2040344934,-0.9424301429,0.7383956495
14.1877176096,0.2418041203,-0.9538373165,0.7120331962
14.1878176096,0.2792070425,-0.9637307728,0.6845237303
14.1879176096,0.3162451080,-0.9721706934,0.6559255854
14.1880000000,0.3463765531,-0.9779770559,0.6316005028
14.1880505000,0.3645192990,-0.9807846735,0.6162653746
14.1881176096,0.3884975870,-0.9840497586,0.5955521717
14.1882176096,0.4238845920,-0.9879700165,0.5640854245
14.1883176096,0.4586116955,-0.9904191136,0.5318074182
14.1884176096,0.4926089756,-0.9913669201,0.4987579445
14.1885176096,0.5259381458,-0.9908652285,0.4649270827
14.1886176096,0.5585036238,-0.9888823700,0.4303787461
14.1887176096,0.5901316133,-0.9853160304,0.3951844171
14.1888176096,0.6208350550,-0.9801784985,0.3593434436
14.1889176096,0.6506417352,-0.9735378452,0.3228961100
14.1890000000,0.6744238469,-0.9669225393,0.2924986924
14.1890505000,0.6884405082,-0.9621512740,0.2737107658
14.1891176096,0.7067694616,-0.9553353333,0.2485658717
14.1892176096,0.7334238457,-0.9442481929,0.2108243472
14.1893176096,0.7589658744,-0.9317676149,0.1728017405
14.1894176096,0.7833330296,-0.9178898851,0.1345568555
14.1895176096,0.8065915779,-0.9026471226,0.0960555448
14.1896176096,0.8286602426,-0.8860451464,0.0573849038
14.1897176096,0.8493715560,-0.8680433401,0.0186717841
14.1898176096,0.8687400400,-0.8486500763,-0.0200899637
14.1899176096,0.8868152270,-0.8279310408,-0.0588841862
14.1900000000,0.9006574500,-0.8098924995,-0.0907649505
14.1900505000,0.9084318209,-0.7982625011,-0.1101693198
14.1901176096,0.9183441665,-0.7823943149,-0.1359498515
14.1902176096,0.9322416834,-0.7579732723,-0.1742684112
14.1903176096,0.9447423091,-0.7324468849,-0.2122954242
14.1904176096,0.9558003662,-0.7058384154,-0.2499619509
14.1905176096,0.9654766713,-0.6781554623,-0.2873212090
14.1906176096,0.9737165253,-0.6494404581,-0.3242760672
14.1907176096,0.9803840750,-0.6197206213,-0.3606634537
14.1908176096,0.9854932338,-0.5889991469,-0.3964940869
14.1909176096,0.9891078054,-0.5573294208,-0.4317783846
14.1910000000,0.9909201208,-0.5305907217,-0.4603293992
14.1910505000,0.9912783444,-0.5138576556,-0.4774206887
14.1911176096,0.9912774005,-0.4913326947,-0.4999447058
14.1912176096,0.9903196182,-0.4572643799,-0.5330552383
14.1913176096,0.9878912916,-0.4225456986,-0.5653455930
14.1914176096,0.9839704796,-0.3872233780,-0.5967471016
14.1915176096,0.9786033677,-0.3512793501,-0.6273240175
14.1916176096,0.9717700961,-0.3147862592,-0.6569838370
14.1917176096,0.9633869396,-0.2778350539,-0.6855518858
14.1918176096,0.9534651070,-0.2404232730,-0.7130418340
14.1919176096,0.9420730437,-0.2025839432,-0.7394891004
14.1920000000,0.9315815838,-0.1711817705,-0.7603998132
14.1920505000,0.9244694219,-0.1518718027,-0.7725976192
14.1921176096,0.9145551240,-0.1260906323,-0.7884644917
14.1922176096,0.8988863329,-0.0875183074,-0.8113680255
14.1923176096,0.8818953556,-0.0488487953,-0.8330465603
14.1924176096,0.8635872997,-0.0101452347,-0.8534420650
14.1925176096,0.8439867487,0.0286333792,-0.8726201279
14.1926176096,0.8231116845,0.0673951547,-0.8905068391
14.1927176096,0.8009431552,0.1059991397,-0.9069422949
14.1928176096,0.7774879764,0.1444530798,-0.9219410561
14.1929176096,0.7528089035,0.1827492942,-0.9355581978
14.1930000000,0.7315973855,0.2140740422,-0.9456714277
14.1930505000,0.7180884602,0.2330456074,-0.9511340676
14.1931176096,0.6997574396,0.2581906935,-0.9579481331
14.1932176096,0.6717429712,0.2954435887,-0.9671865599
14.1933176096,0.6427542973,0.3322258027,-0.9749801000
14.1934176096,0.6128228029,0.3684673170,-0.9812901199
14.1935176096,0.5819477594,0.4042258822,-0.9861736416
14.1936176096,0.5501822799,0.4394042301,-0.9895865100
14.1937176096,0.5175750522,0.4738326840,-0.9914077361
14.1938176096,0.4841274728,0.5075231038,-0.9916505766
14.1939176096,0.4498871343,0.5404943165,-0.9903814508
14.1940000000,0.4211578351,0.5670122768,-0.9881701119
14.1940505000,0.4032915838,0.5827811327,-0.9860727165
14.1941176096,0.3793112742,0.6034937512,-0.9828050255
14.1942176096,0.3431804833,0.6338027972,-0.9769832805
14.1943176096,0.3065705599,0.6631443404,-0.9697149003
14.1944176096,0.2695344287,0.6914520525,-0.9609864813
14.1945176096,0.2320461610,0.7187917101,-0.9508378711
14.1946176096,0.1941859858,0.7450753540,-0.9392613397
14.1947176096,0.1560628848,0.7701301995,-0.9261930843
14.1948176096,0.1176726266,0.7939704330,-0.9116430596
14.1949176096,0.0790404551,0.8166385491,-0.8956790041
14.1950000000,0.0471307959,0.8343459463,-0.8814767422
14.1950505000,0.0276045949,0.8445312469,-0.8721358417
14.1951176096,0.0015954542,0.8576841173,-0.8592795715
14.1952176096,-0.0371967572,0.8764731121,-0.8392763549
14.1953176096,-0.0759006757,0.8939438423,-0.8180431666
14.1954176096,-0.1144498264,0.9100436827,-0.7955938563
14.1955176096,-0.1528914229,0.9248365056,-0.7719450826
14.1956176096,-0.1911302299,0.9382569420,-0.7471267121
14.1957176096,-0.2290134225,0.9501551883,-0.7211417658
14.1958176096,-0.2665502206,0.9605456178,-0.6939953972
14.1959176096,-0.3037415414,0.9694879801,-0.6657464386
14.1960000000,-0.3340138267,0.9757111626,-0.6416973359
14.1960505000,-0.3522518948,0.9787750131,-0.6265231183
14.1961176096,-0.3763629797,0.9823821560,-0.6060191763
14.1962176096,-0.4119597142,0.9868140958,-0.5748543817
14.1963176096,-0.4469140466,0.9897760334,-0.5428619868
14.1964176096,-0.4811559873,0.9912369914,-0.5100810041
14.1965176096,-0.5147469054,0.9912492948,-0.4765023894
14.1966176096,-0.5475909370,0.9897800376,-0.4421891006
14.1967176096,-0.5795144860,0.9867250184,-0.4072105324
14.1968176096,-0.6105303692,0.9820966308,-0.3715662616
14.1969176096,-0.6406655289,0.9759628611,-0.3352973322
14.1970000000,-0.6647297840,0.9697620434,-0.3050322595
14.1970505000,-0.6789260396,0.9652417379,-0.2863156983
14.1971176096,-0.6974986457,0.9587583801,-0.2612597344
14.1972176096,-0.7245253053,0.9481638829,-0.2236385776
14.1973176096,-0.7504524310,0.9361695871,-0.1857171561
14.1974176096,-0.7752170789,0.9227708407,-0.1475537619
14.1975176096,-0.7988854968,0.9080005283,-0.1091150314
14.1976176096,-0.8213756638,0.8918631806,-0.0704875168
14.1977176096,-0.8425194442,0.8743159217,-0.0317964775
14.1978176096,-0.8623313478,0.8553672823,0.0069640655
14.1979176096,-0.8808602839,0.8350832346,0.0457770492
14.1980000000,-0.8950830904,0.8173944572,0.0776886332
14.1980505000,-0.9030940639,0.8059723905,0.0971216734
14.1981176096,-0.9133239396,0.7903772857,0.1229466539
14.1982176096,-0.9276997950,0.7663557552,0.1613440397
14.1983176096,-0.9406849769,0.7412159670,0.1994690099
14.1984176096,-0.9522330873,0.7149802989,0.2372527885
14.1985176096,-0.9624052590,0.6876572474,0.2747480116
14.1986176096,-0.9711457020,0.6592881207,0.3118575812
14.1987176096,-0.9783171118,0.6298978517,0.3484192601
14.1988176096,-0.9839334894,0.5994897987,0.3844436907
14.1989176096,-0.9880583479,0.5681179222,0.4199404257
14.1990000000,-0.9902920685,0.5416117865,0.4486802820
14.1990505000,-0.9909081017,0.5250124280,0.4658956737
14.1991176096,-0.9912505243,0.5026600870,0.4885904373
14.1992176096,-0.9908047817,0.4688382610,0.5219665207
14.1993176096,-0.9888871848,0.4343485960,0.5545385888
14.1994176096,-0.9854749031,0.3992371163,0.5862377867
14.1995176096,-0.9806147520,0.3634866275,0.6171281244
14.1996176096,-0.9742856164,0.3271689651,0.6471166513
14.1997176096,-0.9664017410,0.2903731133,0.6760286277
14.1998176096,-0.9569744597,0.2530967669,0.7038776928
14.1999176096,-0.9460722634,0.2153737332,0.7306985302
14.2000000000,-0.9359794552,0.1840522748,0.7519271804
14.2000505000,-0.9291074168,0.1647818867,0.7643255300
14.2001176096,-0.9195105294,0.1390471899,0.7804633394
14.2002176096,-0.9043102653,0.1005316820,0.8037785833
14.2003176096,-0.8877792071,0.0618996071,0.8258795999
14.2004176096,-0.8699215305,0.0232136956,0.8467078349
14.2005176096,-0.8507626589,-0.0155663480,0.8663290069
14.2006176096,-0.8303193515,-0.0543490227,0.8846683742
14.2007176096,-0.8085703712,-0.0929947385,0.9015651097
14.2008176096,-0.7855226812,-0.1315111081,0.9170337893
14.2009176096,-0.7612393948,-0.1698895590,0.9311289538
14.2010000000,-0.7403438399,-0.2012971302,0.9416409701
14.2010505000,-0.7270212558,-0.2203289024,0.9473501583
14.2011176096,-0.7089339843,-0.2455602543,0.9544942386
14.2012176096,-0.6812741382,-0.2829539557,0.9642280940
14.2013176096,-0.6526255253,-0.3198953558,0.9725208811
14.2014176096,-0.6230186965,-0.3563144919,0.9793331884
14.2015176096,-0.5924538196,-0.3922686618,0.9847224813
14.2016176096,-0.5609829698,-0.4276604973,0.9886434672
14.2017176096,-0.5286526287,-0.4623208740,0.9909735027
14.2018176096,-0.4954643580,-0.4962615741,0.9917259321
14.2019176096,-0.4614663963,-0.5295005702,0.9909669665
14.2020000000,-0.4329230493,-0.5562519353,0.9891749846
14.2020505000,-0.4151614738,-0.5721714255,0.9873328993
14.2021176096,-0.3913147888,-0.5930896666,0.9844044554
14.2022176096,-0.3553716831,-0.6237153489,0.9790870320
14.2023176096,-0.3189311307,-0.6533881369,0.9723192676
14.2024176096,-0.2820454497,-0.6820414057,0.9640868554
14.2025176096,-0.2446895408,-0.7097408109,0.9544303516
14.2026176096,-0.2069429412,-0.7363978178,0.9433407590
14.2027176096,-0.1689128301,-0.7618392954,0.9307521256
14.2028176096,-0.1305951222,-0.7860794115,0.9166745337
14.2029176096,-0.0920158936,-0.8091599738,0.9011758674
14.2030000000,-0.0601345734,-0.8272157564,0.8873503298
14.2030505000,-0.0406158754,-0.8376191674,0.8782350428
14.2031176096,-0.0146104601,-0.8510657028,0.8656761630
14.2032176096,0.0241887364,-0.8702989701,0.8461102337
14.2033176096,0.0629189420,-0.8882226207,0.8253036787
14.2034176096,0.1015139805,-0.9047834217,0.8032694412
14.2035176096,0.1400204284,-0.9200454756,0.7800250472
14.2036176096,0.1783432811,-0.9339424579,0.7555991768
14.2037176096,0.2163308279,-0.9463233797,0.7299925518
14.2038176096,0.2539921794,-0.9572026540,0.7032104746
14.2039176096,0.2913273685,-0.9666396054,0.6753122369
14.2040000000,0.3217327037,-0.9732733594,0.6515406557
14.2040505000,0.3400612728,-0.9765897543,0.6365284815
14.2041176096,0.3642986949,-0.9805341250,0.6162354301
14.2042176096,0.4000954382,-0.9854707019,0.5853752638
14.2043176096,0.4352671557,-0.9889386874,0.5536715317
14.2044176096,0.4697438039,-0.9909062757,0.5211624718
14.2045176096,0.5035864091,-0.9914263314,0.4878399224
14.2046176096,0.5366988508,-0.9904647530,0.4537659021
14.2047176096,0.5689077939,-0.9879154961,0.4190077023
14.2048176096,0.6002259929,-0.9837910517,0.3835650589
