time,p,q,v_a,v_b,v_c,i_a,i_b,i_c,p_kw,q_kw
11.225,0.0068,0.0046,-0.8211,0.9999,-0.1787,-0.029444033297,0.047149825097,-0.0177057918,6.8,4.6
11.226,0.0068,0.0046,-1.0161,0.7883,0.2278,-0.041320069822,0.041184608278,0.000135461545,6.8,4.6
11.227,0.0068,0.0046,-1.0634,0.4622,0.6012,-0.047187418277,0.029230469018,0.017956949259,6.8,4.6
11.228,0.0068,0.0046,-0.956,0.0688,0.8872,-0.046192885041,0.01302576347,0.033167121571,6.8,4.6
11.229,0.0068,0.0046,-0.7096,-0.3346,1.0442,-0.038481114573,-0.005073051452,0.043554166025,6.8,4.6
11.23,0.0068,0.0046,-0.36,-0.6893,1.0494,-0.025173553284,-0.02243408893,0.047607642215,6.8,4.6
11.231,0.0068,0.0046,0.0419,-0.9438,0.9019,-0.008205369885,-0.036532754675,0.04473812456,6.8,4.6
11.232,0.0068,0.0046,0.4378,-1.0611,0.6233,0.009955953605,-0.04531886701,0.035362913405,6.8,4.6
11.233,0.0068,0.0046,0.77,-1.024,0.254,0.026669438523,-0.047514788449,0.020845349926,6.8,4.6
11.234,0.0068,0.0046,0.9902,-0.838,-0.1522,0.039504654605,-0.042801214569,0.003296559964,6.8,4.6
11.235,0.0068,0.0046,1.0664,-0.5302,-0.5362,0.046595146765,-0.031863604571,-0.014731542194,6.8,4.6
11.236,0.0068,0.0046,0.9876,-0.1453,-0.8423,0.046909849978,-0.016292501462,-0.030617348517,6.8,4.6
11.237,0.0068,0.0046,0.7651,0.2608,-1.0259,0.040403022709,0.001647763537,-0.042050786246,6.8,4.6
11.238,0.0068,0.0046,0.4314,0.6289,-1.0603,0.028020896202,0.019348346754,-0.047369242956,6.8,4.6
11.239,0.0068,0.0046,0.035,0.9056,-0.9406,0.011564073507,0.03423526549,-0.045799338997,6.8,4.6
11.24,0.0068,0.0046,-0.3666,1.0506,-0.684,-0.00657431269,0.044143701762,-0.037569389072,6.8,4.6
11.241,0.0068,0.0046,-0.7148,1.0428,-0.328,-0.023756606322,0.047632805042,-0.02387619872,6.8,4.6
11.242,0.0068,0.0046,-0.9591,0.8834,0.0757,-0.03748419159,0.044195216754,-0.006711025164,6.8,4.6
11.243,0.0068,0.0046,-1.0639,0.5955,0.4684,-0.045760837401,0.034330847593,0.011429989808,6.8,4.6
11.244,0.0068,0.0046,-1.014,0.221,0.793,-0.047382984865,0.019474178918,0.027908805947,6.8,4.6
11.245,0.0068,0.0046,-0.8167,-0.1856,1.0023,-0.04211476514,0.001785660776,0.040329104365,6.8,4.6
11.246,0.0068,0.0046,-0.5006,-0.5653,1.0658,-0.030722297397,-0.016162459068,0.046884756465,6.8,4.6
11.247,0.0068,0.0046,-0.1117,-0.8627,0.9743,-0.014862278282,-0.031760189031,0.046622467313,6.8,4.6
11.248,0.0068,0.0046,0.2935,-1.0347,0.7412,0.003158934486,-0.04273933503,0.039580400545,6.8,4.6
11.249,0.0068,0.0046,0.656,-1.0562,0.4002,0.020720711149,-0.047503337934,0.026782626785,6.8,4.6
11.25,0.0068,0.0046,0.9231,-0.9241,0.0011,0.035269239781,-0.045359442008,0.010090202227,6.8,4.6
11.251,0.0068,0.0046,1.0559,-0.6577,-0.3982,0.044688898675,-0.036619432565,-0.008069466111,6.8,4.6
11.252,0.0068,0.0046,1.0352,-0.2956,-0.7396,0.047609906884,-0.022554294329,-0.025055612555,6.8,4.6
11.253,0.0068,0.0046,0.864,0.1095,-0.9735,0.043607515016,-0.005209384021,-0.038398130995,6.8,4.6
11.254,0.0068,0.0046,0.5671,0.4987,-1.0658,0.0332637698,0.01289300544,-0.04615677524,6.8,4.6
11.255,0.0068,0.0046,0.1878,0.8153,-1.0031,0.01808287134,0.029120435822,-0.047203307163,6.8,4.6
11.256,0.0068,0.0046,-0.2189,1.0134,-0.7945,0.000272431068,0.041113131512,-0.04138556258,6.8,4.6
11.257,0.0068,0.0046,-0.5937,1.0641,-0.4704,-0.017577559257,0.047127135607,-0.02954957635,6.8,4.6
11.258,0.0068,0.0046,-0.8822,0.9601,-0.0779,-0.032871363229,0.046287913951,-0.013416550722,6.8,4.6
11.259,0.0068,0.0046,-1.0424,0.7165,0.3259,-0.043384970966,0.038717527933,0.004667443032,6.8,4.6
11.26,0.0068,0.0046,-1.051,0.3686,0.6824,-0.047589513152,0.025516882016,0.022072631135,6.8,4.6
11.261,0.0068,0.0046,-0.9068,-0.0328,0.9396,-0.044873586755,0.008605628179,0.036267958577,6.8,4.6
11.262,0.0068,0.0046,-0.6307,-0.4295,1.0602,-0.035632163534,-0.009556990786,0.045189154321,6.8,4.6
11.263,0.0068,0.0046,-0.2629,-0.7637,1.0266,-0.021209150897,-0.026329765484,0.047538916381,6.8,4.6
11.264,0.0068,0.0046,0.1432,-0.9868,0.8437,-0.003701959073,-0.039273604538,0.042975563611,6.8,4.6
11.265,0.0068,0.0046,0.5284,-1.0665,0.5381,0.014343505964,-0.04650622714,0.032162721177,6.8,4.6
11.266,0.0068,0.0046,0.8368,-0.9911,0.1543,0.03030306952,-0.046975883188,0.016672813668,6.8,4.6
11.267,0.0068,0.0046,1.0235,-0.7715,-0.252,0.041855896134,-0.040614297027,-0.001241599107,6.8,4.6
11.268,0.0068,0.0046,1.0613,-0.4397,-0.6216,0.047321985046,-0.028346593871,-0.018975391176,6.8,4.6
11.269,0.0068,0.0046,0.9449,-0.044,-0.9008,0.045906475445,-0.011956766148,-0.033949709297,6.8,4.6
11.27,0.0068,0.0046,0.691,0.3581,-1.0491,0.037815233656,0.006171757664,-0.04398699132,6.8,4.6
11.271,0.0068,0.0046,0.3366,0.7081,-1.0447,0.024224913246,0.023402713784,-0.04762762703,6.8,4.6
11.272,0.0068,0.0046,-0.0667,0.9552,-0.8885,0.007111843592,0.037230370068,-0.04434221366,6.8,4.6
11.273,0.0068,0.0046,-0.4603,1.0633,-0.603,-0.011035370645,0.045643911024,-0.034608540379,6.8,4.6
11.274,0.0068,0.0046,-0.787,1.0169,-0.2299,-0.027577745559,0.047419851127,-0.019842105568,6.8,4.6
11.275,0.0068,0.0046,-0.9992,0.8225,0.1767,-0.040109681448,0.042299953241,-0.002190271793,6.8,4.6
11.276,0.0068,0.0046,-1.0662,0.5086,0.5576,-0.046808786605,0.03102877948,0.015780007124,6.8,4.6
11.277,0.0068,0.0046,-0.9781,0.1207,0.8574,-0.046700889669,0.015245414039,0.03145547563,6.8,4.6
11.278,0.0068,0.0046,-0.7477,-0.2848,1.0325,-0.039801702981,-0.002754895681,0.042556598662,6.8,4.6
11.279,0.0068,0.0046,-0.4086,-0.6489,1.0575,-0.027114535659,-0.020354518039,0.047469053699,6.8,4.6
11.28,0.0068,0.0046,-0.0101,-0.9185,0.9287,-0.010484388843,-0.034994097044,0.045478485886,6.8,4.6
11.281,0.0068,0.0046,0.3898,-1.0547,0.6648,0.007670348492,-0.044544736751,0.036874388259,6.8,4.6
11.282,0.0068,0.0046,0.7331,-1.0374,0.3043,0.02470958588,-0.047617587016,0.022908001136,6.8,4.6
11.283,0.0068,0.0046,0.9698,-0.8693,-0.1005,0.038155457408,-0.043765810518,0.00561035311,6.8,4.6
11.284,0.0068,0.0046,1.0655,-0.5748,-0.4907,0.046052656389,-0.033549560534,-0.012503095854,6.8,4.6
11.285,0.0068,0.0046,1.0062,-0.1967,-0.8095,0.047252778031,-0.018454520346,-0.028798257685,6.8,4.6
11.286,0.0068,0.0046,0.8005,0.2101,-1.0106,0.04158132026,-0.000675850543,-0.040905469718,6.8,4.6
11.287,0.0068,0.0046,0.4785,0.5862,-1.0647,0.02986305807,0.017201036143,-0.047064094213,6.8,4.6
11.288,0.0068,0.0046,0.0869,0.8772,-0.9641,0.013802101257,0.032576451015,-0.046378552272,6.8,4.6
11.289,0.0068,0.0046,-0.3174,1.0405,-0.7232,-0.004265922326,0.043214481083,-0.038948558757,6.8,4.6
11.29,0.0068,0.0046,-0.6755,1.0526,-0.3771,-0.021713519806,0.04756813904,-0.025854619234,6.8,4.6
11.291,0.0068,0.0046,-0.9353,0.9116,0.0238,-0.036003428924,0.045004327474,-0.00900089855,6.8,4.6
11.292,0.0068,0.0046,-1.0592,0.638,0.4212,-0.045057591799,0.035895903426,0.009161688372,6.8,4.6
11.293,0.0068,0.0046,-1.029,0.2716,0.7574,-0.047559349552,0.021567454435,0.025991895117,6.8,4.6
11.294,0.0068,0.0046,-0.8492,-0.1342,0.9835,-0.043144912134,0.004102672077,0.039042240057,6.8,4.6
11.295,0.0068,0.0046,-0.5459,-0.5206,1.0665,-0.032456259405,-0.01395866497,0.046414924375,6.8,4.6
11.296,0.0068,0.0046,-0.1632,-0.8312,0.9944,-0.017047780696,-0.029990032535,0.047037813231,6.8,4.6
11.297,0.0068,0.0046,0.2432,-1.021,0.7777,0.000839770347,-0.041660116603,0.040820346256,6.8,4.6
11.298,0.0068,0.0046,0.6143,-1.0623,0.448,0.018605133014,-0.047271838142,0.028666705127,6.8,4.6
11.299,0.0068,0.0046,0.896,-0.9491,0.053,0.033664822678,-0.046009145675,0.012344322997,6.8,4.6
11.3,0.0068,0.0046,1.0475,-0.6979,-0.3496,0.043828827995,-0.038055685469,-0.005773142527,6.8,4.6
11.301,0.0068,0.0046,1.0466,-0.3452,-0.7014,0.047619087217,-0.024568092907,-0.02305099431,6.8,4.6
11.302,0.0068,0.0046,0.8935,0.0577,-0.9512,0.044484430531,-0.00750778945,-0.036976641081,6.8,4.6
11.303,0.0068,0.0046,0.6105,0.4522,-1.0627,0.034880731185,0.010644254635,-0.04552498582,6.8,4.6
11.304,0.0068,0.0046,0.2387,0.781,-1.0196,0.020204608433,0.027248311913,-0.047452920346,6.8,4.6
11.305,0.0068,0.0046,-0.1678,0.9961,-0.8283,0.002590324845,0.039889774975,-0.04248009982,6.8,4.6
11.306,0.0068,0.0046,-0.5499,1.0664,-0.5165,-0.015400586181,0.046730295621,-0.031329709441,6.8,4.6
11.307,0.0068,0.0046,-0.8521,0.9817,-0.1296,-0.031151827713,0.046775122119,-0.015623294406,6.8,4.6
11.308,0.0068,0.0046,-1.0303,0.7541,0.2762,-0.042372809936,0.040017757512,0.002355052424,6.8,4.6
11.309,0.0068,0.0046,-1.0587,0.4169,0.6418,-0.047431754816,0.027440902293,0.019990852522,6.8,4.6
11.31,0.0068,0.0046,-0.9331,0.0191,0.914,-0.045592993273,0.010873544331,0.034719448941,6.8,4.6
11.311,0.0068,0.0046,-0.6718,-0.3815,1.0534,-0.037123946471,-0.007275020718,0.044398967189,6.8,4.6
11.312,0.0068,0.0046,-0.3129,-0.7266,1.0395,-0.023256234641,-0.024365558645,0.047621793287,6.8,4.6
11.313,0.0068,0.0046,0.0916,-0.9661,0.8745,-0.006006568402,-0.037912704541,0.043919272943,6.8,4.6
11.314,0.0068,0.0046,0.4828,-1.0651,0.5823,0.012116530902,-0.045946393734,0.033829862832,6.8,4.6
11.315,0.0068,0.0046,0.8037,-1.0091,0.2054,0.028477530991,-0.047298354587,0.018820823596,6.8,4.6
11.316,0.0068,0.0046,1.0078,-0.8065,-0.2013,0.040697157698,-0.041772001037,0.001074843339,6.8,4.6
11.317,0.0068,0.0046,1.0653,-0.4865,-0.5788,0.046998397947,-0.030171019272,-0.016827378674,6.8,4.6
11.318,0.0068,0.0046,0.9679,-0.0958,-0.8721,0.046464919245,-0.014182490267,-0.032282428978,6.8,4.6
11.319,0.0068,0.0046,0.7297,0.3088,-1.0386,0.039174324292,0.003868454766,-0.043042779059,6.8,4.6
11.32,0.0068,0.0046,0.3855,0.6686,-1.054,0.026186863389,0.021356765864,-0.047543629254,6.8,4.6
11.321,0.0068,0.0046,-0.0149,0.9311,-0.9162,0.009391246269,0.035739220629,-0.045130466898,6.8,4.6
11.322,0.0068,0.0046,-0.4131,1.0582,-0.6451,-0.008770023757,0.044924270406,-0.036154246648,6.8,4.6
11.323,0.0068,0.0046,-0.7512,1.0314,-0.2802,-0.025655850765,0.047576201708,-0.021920350943,6.8,4.6
11.324,0.0068,0.0046,-0.98,0.8546,0.1254,-0.038810626716,0.043309379967,-0.00449875325,6.8,4.6
11.325,0.0068,0.0046,-1.0664,0.5536,0.5128,-0.046321336722,0.032744328025,0.013577008697,6.8,4.6
11.326,0.0068,0.0046,-0.9977,0.172,0.8256,-0.047095756834,0.017417484418,0.029678272416,6.8,4.6
11.327,0.0068,0.0046,-0.7838,-0.2346,1.0184,-0.041021288736,-0.000442234223,0.041463522959,6.8,4.6
11.328,0.0068,0.0046,-0.456,-0.607,1.0631,-0.028981332587,-0.018237574402,0.047218906989,6.8,4.6
11.329,0.0068,0.0046,-0.0619,-0.8912,0.9531,-0.01272681618,-0.033380652249,0.046107468429,6.8,4.6
11.33,0.0068,0.0046,0.3412,-1.0458,0.7046,0.005378435809,-0.043669295948,0.038290860139,6.8,4.6
11.331,0.0068,0.0046,0.6947,-1.0483,0.3536,0.022701461677,-0.047607295218,0.024905833542,6.8,4.6
11.332,0.0068,0.0046,0.9472,-0.8984,-0.0488,0.036723061895,-0.044621986645,0.00789892475,6.8,4.6
11.333,0.0068,0.0046,1.0619,-0.6178,-0.4442,0.045404154179,-0.035147531463,-0.010256622716,6.8,4.6
11.334,0.0068,0.0046,1.0222,-0.2473,-0.7749,0.047482306309,-0.020561775022,-0.026920531288,6.8,4.6
11.335,0.0068,0.0046,0.8339,0.1591,-0.993,0.042655323677,-0.002985871135,-0.039669452543,6.8,4.6
11.336,0.0068,0.0046,0.5243,0.5424,-1.0666,0.031625193937,0.015024188824,-0.046649382761,6.8,4.6
11.337,0.0068,0.0046,0.1384,0.8468,-0.9851,0.01599599826,0.030849282862,-0.046845281122,6.8,4.6
11.338,0.0068,0.0046,-0.2676,1.028,-0.7604,-0.001959365066,0.042188045975,-0.040228680909,6.8,4.6
11.339,0.0068,0.0046,-0.6347,1.0598,-0.4251,-0.01962971987,0.047391546702,-0.027761826832,6.8,4.6
11.34,0.0068,0.0046,-0.9095,0.9374,-0.028,-0.034445344619,0.045703082372,-0.011257737752,6.8,4.6
11.341,0.0068,0.0046,-1.052,0.6787,0.3733,-0.044251675637,0.037368221095,0.006883454542,6.8,4.6
11.342,0.0068,0.0046,-1.0415,0.3213,0.7202,-0.047622635633,0.023599088063,0.02402354757,6.8,4.6
11.343,0.0068,0.0046,-0.8796,-0.0828,0.9624,-0.044068020681,0.006398088678,0.037669932003,6.8,4.6
11.344,0.0068,0.0046,-0.5897,-0.4749,1.0646,-0.034104786075,-0.011733294848,0.045838080923,6.8,4.6
11.345,0.0068,0.0046,-0.2141,-0.7979,1.012,-0.019181865782,-0.028158284849,0.047340150631,6.8,4.6
11.346,0.0068,0.0046,0.1926,-1.0049,0.8123,-0.001469457499,-0.040488264968,0.041957722467,6.8,4.6
11.347,0.0068,0.0046,0.5714,-1.0658,0.4944,0.016456582533,-0.046930146894,0.030473564361,6.8,4.6
11.348,0.0068,0.0046,0.867,-0.9716,0.1046,0.03198933744,-0.046547131022,0.014557793582,6.8,4.6
11.349,0.0068,0.0046,1.0366,-0.7362,-0.3004,0.042869943924,-0.039394939795,-0.003475004129,6.8,4.6
11.35,0.0068,0.0046,1.0554,-0.3937,-0.6617,0.047516089709,-0.026513712078,-0.02100237763,6.8,4.6
11.351,0.0068,0.0046,0.9207,0.0061,-0.9268,0.045252122428,-0.009776737501,-0.035475384927,6.8,4.6
11.352,0.0068,0.0046,0.6522,0.4049,-1.0571,0.036407305286,0.008381971775,-0.044789277061,6.8,4.6
11.353,0.0068,0.0046,0.2888,0.7449,-1.0337,0.022267930785,0.0253216523,-0.047589583085,6.8,4.6
11.354,0.0068,0.0046,-0.1166,0.9766,-0.8599,0.004890257873,0.038578826663,-0.043469084537,6.8,4.6
11.355,0.0068,0.0046,-0.5051,1.0662,-0.5611,-0.013198524639,0.046225558993,-0.033027034354,6.8,4.6
11.356,0.0068,0.0046,-0.8201,1.0008,-0.1807,-0.029367820676,0.047149827646,-0.017782006969,6.8,4.6
11.357,0.0068,0.0046,-1.0158,0.7898,0.226,-0.04126618642,0.041217240765,4.8945655e-05,6.8,4.6
11.358,0.0068,0.0046,-1.0638,0.464,0.5998,-0.047163292484,0.029290578189,0.017872714294,6.8,4.6
11.359,0.0068,0.0046,-0.9571,0.0707,0.8864,-0.046201559404,0.013104318204,0.033097241199,6.8,4.6
11.36,0.0068,0.0046,-0.7112,-0.3329,1.0441,-0.038520871242,-0.004987604585,0.043508475827,6.8,4.6
11.361,0.0068,0.0046,-0.3619,-0.6881,1.05,-0.025238230467,-0.022354126946,0.047592357412,6.8,4.6
11.362,0.0068,0.0046,0.0401,-0.9432,0.9031,-0.00828531272,-0.036469686083,0.044754998803,6.8,4.6
11.363,0.0068,0.0046,0.4362,-1.0611,0.6249,0.009872453167,-0.045281504601,0.035409051434,6.8,4.6
11.364,0.0068,0.0046,0.7689,-1.0248,0.2559,0.026594426651,-0.047508119456,0.020913692805,6.8,4.6
11.365,0.0068,0.0046,0.9898,-0.8394,-0.1504,0.039448778103,-0.042825741021,0.003376962918,6.8,4.6
11.366,0.0068,0.0046,1.0667,-0.5319,-0.5348,0.046566143653,-0.031915338322,-0.014650805332,6.8,4.6
11.367,0.0068,0.0046,0.9885,-0.1471,-0.8414,0.046911480281,-0.016363604826,-0.030547875455,6.8,4.6
11.368,0.0068,0.0046,0.7666,0.2591,-1.0257,0.04043458806,0.001567792185,-0.042002380245,6.8,4.6
11.369,0.0068,0.0046,0.4331,0.6277,-1.0608,0.028077408733,0.019271122196,-0.047348530929,6.8,4.6
11.37,0.0068,0.0046,0.0367,0.9049,-0.9416,0.011637038999,0.03417182925,-0.045808868249,6.8,4.6
11.371,0.0068,0.0046,-0.3651,1.0506,-0.6855,-0.006495619925,0.04410294416,-0.037607324235,6.8,4.6
11.372,0.0068,0.0046,-0.7137,1.0434,-0.3297,-0.023683567054,0.047620220989,-0.023936653935,6.8,4.6
11.373,0.0068,0.0046,-0.9586,0.8846,0.0741,-0.037427195899,0.044212169531,-0.006784973632,6.8,4.6
11.374,0.0068,0.0046,-1.0641,0.5971,0.467,-0.045727807493,0.034374438537,0.011353368956,6.8,4.6
11.375,0.0068,0.0046,-1.0148,0.2227,0.7921,-0.047378276619,0.019537732023,0.027840544596,6.8,4.6
11.376,0.0068,0.0046,-0.818,-0.184,1.002,-0.042138599756,0.001859742146,0.04027885761,6.8,4.6
11.377,0.0068,0.0046,-0.5022,-0.564,1.0662,-0.030770796283,-0.016088641575,0.046859437858,6.8,4.6
11.378,0.0068,0.0046,-0.1133,-0.862,0.9753,-0.01492808735,-0.031697213465,0.046625300815,6.8,4.6
11.379,0.0068,0.0046,0.292,-1.0346,0.7425,0.003085531738,-0.042696050414,0.039610518676,6.8,4.6
11.38,0.0068,0.0046,0.6549,-1.0567,0.4018,0.020650359896,-0.047485622559,0.026835262663,6.8,4.6
11.381,0.0068,0.0046,0.9225,-0.9252,0.0027,0.035211970005,-0.045369408836,0.010157438831,6.8,4.6
11.382,0.0068,0.0046,1.056,-0.6591,-0.3969,0.044652695768,-0.036655189535,-0.007997506233,6.8,4.6
11.383,0.0068,0.0046,1.0359,-0.2972,-0.7387,0.047599600702,-0.022610283988,-0.024989316713,6.8,4.6
11.384,0.0068,0.0046,0.8651,0.108,-0.9731,0.043624140782,-0.005277243333,-0.038346897449,6.8,4.6
11.385,0.0068,0.0046,0.5686,0.4974,-1.066,0.033304484844,0.012823197015,-0.046127681859,6.8,4.6
11.386,0.0068,0.0046,0.1893,0.8145,-1.0038,0.01814143012,0.029058706157,-0.047200136277,6.8,4.6
11.387,0.0068,0.0046,-0.2175,1.0132,-0.7957,0.000340140704,0.041068175477,-0.041408316181,6.8,4.6
11.388,0.0068,0.0046,-0.5926,1.0645,-0.4719,-0.017510549203,0.047105092079,-0.029594542876,6.8,4.6
11.389,0.0068,0.0046,-0.8816,0.961,-0.0794,-0.03281462833,0.046291531412,-0.013476903082,6.8,4.6
11.39,0.0068,0.0046,-1.0424,0.7177,0.3246,-0.043346444127,0.038745830869,0.004600613258,6.8,4.6
11.391,0.0068,0.0046,-1.0515,0.3701,0.6814,-0.047574376801,0.025565378036,0.022008998765,6.8,4.6
11.392,0.0068,0.0046,-0.9078,-0.0314,0.9391,-0.04488358086,0.008667016455,0.036216564405,6.8,4.6
11.393,0.0068,0.0046,-0.632,-0.4283,1.0603,-0.03566539965,-0.009491722223,0.045157121874,6.8,4.6
11.394,0.0068,0.0046,-0.2643,-0.7629,1.0272,-0.021260449827,-0.026270017152,0.047530466979,6.8,4.6
11.395,0.0068,0.0046,0.1418,-0.9866,0.8448,-0.003763654148,-0.039227811868,0.042991466016,6.8,4.6
11.396,0.0068,0.0046,0.5273,-1.0668,0.5395,0.014280423967,-0.04648067048,0.032200246513,6.8,4.6
11.397,0.0068,0.0046,0.8361,-0.9918,0.1557,0.030247636806,-0.046973829834,0.016726193028,6.8,4.6
11.398,0.0068,0.0046,1.0234,-0.7726,-0.2507,0.041815882266,-0.040635591687,-0.001180290579,6.8,4.6
11.399,0.0068,0.0046,1.0618,-0.4411,-0.6207,0.047302805742,-0.028387747056,-0.018915058686,6.8,4.6
11.4,0.0068,0.0046,0.9457,-0.0454,-0.9003,0.045910463527,-0.012011518485,-0.033898945043,6.8,4.6
11.401,0.0068,0.0046,0.6922,0.3569,-1.0491,0.037841366029,0.006111485222,-0.043952851252,6.8,4.6
11.402,0.0068,0.0046,0.338,0.7073,-1.0453,0.024269024425,0.023345628061,-0.047614652486,6.8,4.6
11.403,0.0068,0.0046,-0.0654,0.9548,-0.8894,0.007167284325,0.037184548531,-0.044351832856,6.8,4.6
11.404,0.0068,0.0046,-0.4593,1.0635,-0.6043,-0.01097673268,0.045615659795,-0.034638927115,6.8,4.6
11.405,0.0068,0.0046,-0.7863,1.0175,-0.2312,-0.027524333031,0.047412839985,-0.019888506955,6.8,4.6
11.406,0.0068,0.0046,-0.9991,0.8235,0.1755,-0.040068997851,0.042314745699,-0.002245747848,6.8,4.6
11.407,0.0068,0.0046,-1.0665,0.5098,0.5567,-0.046786363607,0.031062817264,0.015723546343,6.8,4.6
11.408,0.0068,0.0046,-0.9788,0.1219,0.8569,-0.046699538903,0.015293448255,0.031406090648,6.8,4.6
11.409,0.0068,0.0046,-0.7488,-0.2837,1.0325,-0.039821172378,-0.00269999804,0.042521170419,6.8,4.6
11.41,0.0068,0.0046,-0.4099,-0.6481,1.0579,-0.027151611358,-0.020300715432,0.047452326789,6.8,4.6
11.411,0.0068,0.0046,-0.0113,-0.9182,0.9295,-0.010533418007,-0.034949019873,0.04548243788,6.8,4.6
11.412,0.0068,0.0046,0.3889,-1.0548,0.6659,0.007616597722,-0.044514605986,0.036898008264,6.8,4.6
11.413,0.0068,0.0046,0.7325,-1.038,0.3055,0.024658858069,-0.047606358357,0.022947500287,6.8,4.6
11.414,0.0068,0.0046,0.9696,-0.8702,-0.0994,0.038114894316,-0.043774661147,0.00565976683,6.8,4.6
11.415,0.0068,0.0046,1.0657,-0.5759,-0.4898,0.046027792837,-0.033576784261,-0.012451008576,6.8,4.6
11.416,0.0068,0.0046,1.0068,-0.1978,-0.809,0.047246789988,-0.018495836446,-0.028750953542,6.8,4.6
11.417,0.0068,0.0046,0.8015,0.209,-1.0105,0.041594626889,-0.000725073022,-0.040869553867,6.8,4.6
11.418,0.0068,0.0046,0.4796,0.5855,-1.0651,0.029893326584,0.017151073207,-0.047044399792,6.8,4.6
11.419,0.0068,0.0046,0.088,0.8768,-0.9648,0.013844643906,0.032532850613,-0.046377494518,6.8,4.6
11.42,0.0068,0.0046,-0.3164,1.0406,-0.7241,-0.004217425318,0.043183274215,-0.038965848898,6.8,4.6
11.421,0.0068,0.0046,-0.6748,1.053,-0.3782,-0.021666081848,0.047553452632,-0.025887370784,6.8,4.6
11.422,0.0068,0.0046,-0.9351,0.9123,0.0228,-0.035963743051,0.045007844257,-0.009044101206,6.8,4.6
11.423,0.0068,0.0046,-1.0594,0.639,0.4204,-0.045031087459,0.035916683085,0.009114404374,6.8,4.6
11.424,0.0068,0.0046,-1.0296,0.2727,0.7569,-0.0475494529,0.021602132676,0.025947320224,6.8,4.6
11.425,0.0068,0.0046,-0.85,-0.1333,0.9833,-0.043152610091,0.004145999487,0.039006610603,6.8,4.6
11.426,0.0068,0.0046,-0.5469,-0.5199,1.0667,-0.032480021885,-0.013913029656,0.04639305154,6.8,4.6
11.427,0.0068,0.0046,-0.1642,-0.8308,0.995,-0.017083842753,-0.029948594548,0.047032437301,6.8,4.6
11.428,0.0068,0.0046,0.2424,-1.021,0.7786,0.000796816085,-0.041628618422,0.040831802337,6.8,4.6
11.429,0.0068,0.0046,0.6137,-1.0626,0.4489,0.018561526615,-0.047254465912,0.028692939297,6.8,4.6
11.43,0.0068,0.0046,0.8958,-0.9497,0.054,0.033626730529,-0.04600797773,0.0123812472,6.8,4.6
11.431,0.0068,0.0046,1.0476,-0.6987,-0.3488,0.043801471552,-0.038070455272,-0.00573101628,6.8,4.6
11.432,0.0068,0.0046,1.047,-0.3461,-0.7009,0.047606030177,-0.024596291383,-0.023009738794,6.8,4.6
11.433,0.0068,0.0046,0.8942,0.0568,-0.951,0.044487121197,-0.007545082218,-0.036942038979,6.8,4.6
11.434,0.0068,0.0046,0.6113,0.4515,-1.0629,0.034898356971,0.010603363413,-0.045501720384,6.8,4.6
11.435,0.0068,0.0046,0.2396,0.7806,-1.0201,0.020234275333,0.027209669528,-0.047443944861,6.8,4.6
11.436,0.0068,0.0046,-0.1671,0.9961,-0.829,0.002627526543,0.039858744545,-0.042486271088,6.8,4.6
11.437,0.0068,0.0046,-0.5494,1.0667,-0.5173,-0.015361285492,0.046711013843,-0.031349728351,6.8,4.6
11.438,0.0068,0.0046,-0.8518,0.9822,-0.1304,-0.031115999385,0.046769952401,-0.015653953016,6.8,4.6
11.439,0.0068,0.0046,-1.0304,0.7549,0.2755,-0.042345371643,0.04002701026,0.002318361383,6.8,4.6
11.44,0.0068,0.0046,-1.0591,0.4178,0.6413,-0.04741629798,0.027462853926,0.019953444054,6.8,4.6
11.441,0.0068,0.0046,-0.9337,0.0199,0.9139,-0.045591318874,0.010904742959,0.034686575915,6.8,4.6
11.442,0.0068,0.0046,-0.6726,-0.3809,1.0535,-0.037135868447,-0.007239215672,0.044375084119,6.8,4.6
11.443,0.0068,0.0046,-0.3137,-0.7263,1.04,-0.023279669168,-0.024330287119,0.047609956288,6.8,4.6
11.444,0.0068,0.0046,0.0909,-0.966,0.8752,-0.006037887457,-0.03788286817,0.043920755628,6.8,4.6
11.445,0.0068,0.0046,0.4822,-1.0653,0.5831,0.012081939754,-0.045925975887,0.033844036133,6.8,4.6
11.446,0.0068,0.0046,0.8034,-1.0096,0.2062,0.028444585369,-0.04728989312,0.018845307751,6.8,4.6
11.447,0.0068,0.0046,1.0078,-0.8071,-0.2007,0.040670382443,-0.041776282493,0.00110590005,6.8,4.6
11.448,0.0068,0.0046,1.0656,-0.4872,-0.5784,0.046981306004,-0.030187028528,-0.016794277476,6.8,4.6
11.449,0.0068,0.0046,0.9684,-0.0965,-0.8719,0.046459555712,-0.014207615036,-0.032251940676,6.8,4.6
11.45,0.0068,0.0046,0.7304,0.3083,-1.0387,0.0391810334,0.003838002391,-0.043019035791,6.8,4.6
11.451,0.0068,0.0046,0.3862,0.6682,-1.0544,0.026204301902,0.021325379335,-0.047529681237,6.8,4.6
11.452,0.0068,0.0046,-0.0143,0.931,-0.9168,0.009416632117,0.035711265577,-0.045127897694,6.8,4.6
11.453,0.0068,0.0046,-0.4126,1.0584,-0.6458,-0.008740471551,0.044903478899,-0.036163007349,6.8,4.6
11.454,0.0068,0.0046,-0.7509,1.0318,-0.2809,-0.025626349316,0.047565177932,-0.021938828616,6.8,4.6
