All calculations,VPHa,VPHb,VPHc
"Time in s","Voltage in p.u.","Voltage in p.u.","Voltage in p.u."
11.0580,0.3788,0.6736,-1.0524
11.0581,0.3594,0.6892,-1.0487
11.0581,0.3334,0.7098,-1.0432
11.0582,0.2943,0.7398,-1.0341
11.0583,0.2548,0.7687,-1.0235
11.0584,0.2150,0.7964,-1.0114
11.0585,0.1748,0.8231,-0.9979
11.0586,0.1344,0.8486,-0.9830
11.0587,0.0937,0.8728,-0.9665
11.0588,0.0529,0.8956,-0.9486
11.0589,0.0120,0.9172,-0.9292
11.0590,-0.0217,0.9339,-0.9122
11.0591,-0.0423,0.9434,-0.9012
11.0591,-0.0697,0.9557,-0.8860
11.0592,-0.1104,0.9731,-0.8626
11.0593,-0.1510,0.9891,-0.8380
11.0594,-0.1913,1.0036,-0.8122
11.0595,-0.2315,1.0167,-0.7853
11.0596,-0.2713,1.0284,-0.7571
11.0597,-0.3106,1.0385,-0.7279
11.0598,-0.3495,1.0470,-0.6975
11.0599,-0.3879,1.0539,-0.6660
11.0600,-0.4191,1.0585,-0.6394
11.0601,-0.4379,1.0605,-0.6226
11.0601,-0.4626,1.0626,-0.6000
11.0602,-0.4991,1.0649,-0.5658
11.0603,-0.5349,1.0656,-0.5307
11.0604,-0.5699,1.0648,-0.4950
11.0605,-0.6041,1.0625,-0.4584
11.0606,-0.6374,1.0586,-0.4212
11.0607,-0.6697,1.0532,-0.3834
11.0608,-0.7011,1.0461,-0.3450
11.0609,-0.7314,1.0374,-0.3060
11.0610,-0.7556,1.0291,-0.2736
11.0611,-0.7698,1.0233,-0.2535
11.0611,-0.7883,1.0151,-0.2268
11.0612,-0.8153,1.0019,-0.1866
11.0613,-0.8410,0.9873,-0.1462
11.0614,-0.8655,0.9712,-0.1057
11.0615,-0.8888,0.9538,-0.0649
11.0616,-0.9109,0.9350,-0.0241
11.0617,-0.9315,0.9147,0.0168
11.0618,-0.9507,0.8931,0.0577
11.0619,-0.9686,0.8701,0.0985
11.0620,-0.9822,0.8501,0.1320
11.0621,-0.9898,0.8373,0.1524
11.0621,-0.9994,0.8199,0.1795
11.0622,-1.0128,0.7932,0.2197
11.0623,-1.0248,0.7653,0.2595
11.0624,-1.0353,0.7364,0.2989
11.0625,-1.0444,0.7064,0.3380
11.0626,-1.0519,0.6753,0.3766
11.0627,-1.0579,0.6433,0.4146
11.0628,-1.0622,0.6102,0.4520
11.0629,-1.0649,0.5762,0.4887
11.0630,-1.0659,0.5475,0.5184
11.0631,-1.0658,0.5296,0.5362
11.0631,-1.0652,0.5055,0.5596
11.0632,-1.0632,0.4692,0.5940
11.0633,-1.0597,0.4321,0.6275
11.0634,-1.0546,0.3945,0.6601
11.0635,-1.0481,0.3563,0.6918
11.0636,-1.0400,0.3175,0.7225
11.0637,-1.0304,0.2783,0.7521
11.0638,-1.0191,0.2386,0.7805
11.0639,-1.0064,0.1985,0.8078
11.0640,-0.9947,0.1653,0.8294
11.0641,-0.9869,0.1449,0.8420
11.0641,-0.9760,0.1176,0.8584
11.0642,-0.9589,0.0769,0.8820
11.0643,-0.9404,0.0361,0.9043
11.0644,-0.9205,-0.0048,0.9253
11.0645,-0.8994,-0.0457,0.9450
11.0646,-0.8769,-0.0865,0.9634
11.0647,-0.8531,-0.1272,0.9802
11.0648,-0.8279,-0.1677,0.9956
11.0649,-0.8015,-0.2080,1.0095
11.0650,-0.7789,-0.2409,1.0198
11.0651,-0.7645,-0.2609,1.0254
11.0651,-0.7450,-0.2874,1.0323
11.0652,-0.7152,-0.3265,1.0417
11.0653,-0.6844,-0.3652,1.0496
11.0654,-0.6526,-0.4033,1.0559
11.0655,-0.6199,-0.4409,1.0608
11.0656,-0.5862,-0.4779,1.0641
11.0657,-0.5517,-0.5141,1.0658
11.0658,-0.5163,-0.5496,1.0659
11.0659,-0.4802,-0.5843,1.0644
11.0660,-0.4498,-0.6122,1.0620
11.0661,-0.4309,-0.6288,1.0597
11.0661,-0.4056,-0.6506,1.0562
11.0662,-0.3675,-0.6825,1.0500
11.0663,-0.3289,-0.7134,1.0423
11.0664,-0.2898,-0.7433,1.0330
11.0665,-0.2503,-0.7721,1.0224
11.0666,-0.2103,-0.7998,1.0102
11.0667,-0.1701,-0.8263,0.9965
11.0668,-0.1297,-0.8516,0.9812
11.0669,-0.0889,-0.8756,0.9645
11.0670,-0.0553,-0.8944,0.9497
11.0671,-0.0347,-0.9052,0.9399
11.0671,-0.0073,-0.9192,0.9265
11.0672,0.0336,-0.9392,0.9056
11.0673,0.0745,-0.9579,0.8834
11.0674,0.1152,-0.9751,0.8599
11.0675,0.1557,-0.9910,0.8353
11.0676,0.1961,-1.0055,0.8093
11.0677,0.2362,-1.0184,0.7822
11.0678,0.2759,-1.0297,0.7539
11.0679,0.3152,-1.0396,0.7244
11.0680,0.3472,-1.0465,0.6993
11.0681,0.3666,-1.0500,0.6834
11.0681,0.3921,-1.0542,0.6620
11.0682,0.4299,-1.0594,0.6295
11.0683,0.4670,-1.0630,0.5961
11.0684,0.5034,-1.0652,0.5618
11.0685,0.5391,-1.0658,0.5267
11.0686,0.5741,-1.0649,0.4908
11.0687,0.6081,-1.0624,0.4542
11.0688,0.6413,-1.0582,0.4169
11.0689,0.6735,-1.0525,0.3789
11.0690,0.6993,-1.0465,0.3472
11.0691,0.7146,-1.0422,0.3276
11.0691,0.7345,-1.0359,0.3013
11.0692,0.7636,-1.0255,0.2619
11.0693,0.7916,-1.0137,0.2221
11.0694,0.8184,-1.0004,0.1820
11.0695,0.8441,-0.9856,0.1416
11.0696,0.8686,-0.9695,0.1009
11.0697,0.8917,-0.9519,0.0602
11.0698,0.9135,-0.9328,0.0193
11.0699,0.9339,-0.9123,-0.0216
11.0700,0.9497,-0.8944,-0.0553
11.0701,0.9586,-0.8828,-0.0759
11.0701,0.9701,-0.8669,-0.1032
11.0702,0.9863,-0.8425,-0.1438
11.0703,1.0011,-0.8169,-0.1842
11.0704,1.0144,-0.7901,-0.2243
11.0705,1.0263,-0.7622,-0.2642
11.0706,1.0368,-0.7331,-0.3036
11.0707,1.0456,-0.7030,-0.3426
11.0708,1.0528,-0.6717,-0.3811
11.0709,1.0585,-0.6394,-0.4190
11.0710,1.0620,-0.6121,-0.4498
11.0711,1.0633,-0.5950,-0.4683
11.0711,1.0646,-0.5719,-0.4927
11.0712,1.0656,-0.5370,-0.5286
11.0713,1.0651,-0.5013,-0.5637
11.0714,1.0629,-0.4649,-0.5980
11.0715,1.0593,-0.4279,-0.6315
11.0716,1.0542,-0.3901,-0.6641
11.0717,1.0474,-0.3518,-0.6956
11.0718,1.0391,-0.3130,-0.7261
11.0719,1.0292,-0.2736,-0.7555
11.0720,1.0198,-0.2409,-0.7789
11.0721,1.0134,-0.2207,-0.7927
11.0721,1.0044,-0.1938,-0.8106
11.0722,0.9900,-0.1534,-0.8365
11.0723,0.9741,-0.1129,-0.8613
11.0724,0.9569,-0.0722,-0.8847
11.0725,0.9383,-0.0313,-0.9070
11.0726,0.9184,0.0096,-0.9279
11.0727,0.8970,0.0504,-0.9474
11.0728,0.8743,0.0912,-0.9655
11.0729,0.8502,0.1320,-0.9822
11.0730,0.8294,0.1653,-0.9948
11.0731,0.8161,0.1856,-1.0018
11.0731,0.7981,0.2125,-1.0106
11.0732,0.7704,0.2525,-1.0228
11.0733,0.7416,0.2920,-1.0336
11.0734,0.7117,0.3311,-1.0428
11.0735,0.6809,0.3697,-1.0506
11.0736,0.6490,0.4079,-1.0569
11.0737,0.6161,0.4454,-1.0615
11.0738,0.5823,0.4822,-1.0645
11.0739,0.5476,0.5184,-1.0660
11.0740,0.5184,0.5476,-1.0660
11.0741,0.5002,0.5650,-1.0652
11.0741,0.4757,0.5880,-1.0637
11.0742,0.4387,0.6216,-1.0604
11.0743,0.4012,0.6544,-1.0556
11.0744,0.3631,0.6862,-1.0493
11.0745,0.3244,0.7171,-1.0415
11.0746,0.2852,0.7469,-1.0321
11.0747,0.2457,0.7756,-1.0212
11.0748,0.2057,0.8031,-1.0088
11.0749,0.1654,0.8294,-0.9948
11.0750,0.1320,0.8502,-0.9822
11.0751,0.1115,0.8622,-0.9737
11.0751,0.0842,0.8779,-0.9621
11.0752,0.0433,0.9004,-0.9438
11.0753,0.0025,0.9217,-0.9241
11.0754,-0.0384,0.9415,-0.9032
11.0755,-0.0792,0.9601,-0.8809
11.0756,-0.1200,0.9773,-0.8573
11.0757,-0.1605,0.9930,-0.8325
11.0758,-0.2008,1.0072,-0.8063
11.0759,-0.2409,1.0199,-0.7790
11.0760,-0.2736,1.0292,-0.7556
11.0761,-0.2934,1.0341,-0.7407
11.0761,-0.3196,1.0402,-0.7206
11.0762,-0.3584,1.0483,-0.6899
11.0763,-0.3966,1.0549,-0.6583
11.0764,-0.4343,1.0600,-0.6257
11.0765,-0.4713,1.0636,-0.5922
11.0766,-0.5078,1.0656,-0.5578
11.0767,-0.5434,1.0660,-0.5227
11.0768,-0.5781,1.0648,-0.4867
11.0769,-0.6121,1.0620,-0.4499
11.0770,-0.6394,1.0585,-0.4191
11.0771,-0.6556,1.0556,-0.4000
11.0771,-0.6769,1.0512,-0.3743
11.0772,-0.7080,1.0437,-0.3357
11.0773,-0.7380,1.0348,-0.2967
11.0774,-0.7670,1.0243,-0.2573
11.0775,-0.7949,1.0124,-0.2174
11.0776,-0.8217,0.9990,-0.1773
11.0777,-0.8472,0.9840,-0.1368
11.0778,-0.8714,0.9676,-0.0962
11.0779,-0.8944,0.9497,-0.0554
11.0780,-0.9123,0.9339,-0.0217
11.0781,-0.9225,0.9236,-0.0011
11.0781,-0.9358,0.9094,0.0264
11.0782,-0.9546,0.8874,0.0672
11.0783,-0.9721,0.8642,0.1080
11.0784,-0.9882,0.8397,0.1485
11.0785,-1.0029,0.8140,0.1890
11.0786,-1.0162,0.7871,0.2291
11.0787,-1.0279,0.7590,0.2689
11.0788,-1.0380,0.7297,0.3082
11.0789,-1.0466,0.6994,0.3472
11.0790,-1.0525,0.6736,0.3789
11.0791,-1.0553,0.6573,0.3980
11.0791,-1.0586,0.6354,0.4232
11.0792,-1.0625,0.6020,0.4605
11.0793,-1.0649,0.5679,0.4970
11.0794,-1.0657,0.5329,0.5328
11.0795,-1.0651,0.4972,0.5679
11.0796,-1.0629,0.4607,0.6022
11.0797,-1.0591,0.4236,0.6355
11.0798,-1.0536,0.3857,0.6679
11.0799,-1.0466,0.3473,0.6993
11.0800,-1.0396,0.3152,0.7244
11.0801,-1.0346,0.2954,0.7392
11.0801,-1.0275,0.2689,0.7585
11.0802,-1.0159,0.2291,0.7867
11.0803,-1.0028,0.1891,0.8137
11.0804,-0.9883,0.1487,0.8396
11.0805,-0.9724,0.1081,0.8642
11.0806,-0.9550,0.0674,0.8877
11.0807,-0.9363,0.0266,0.9097
11.0808,-0.9160,-0.0143,0.9304
11.0809,-0.8944,-0.0553,0.9497
11.0810,-0.8756,-0.0889,0.9645
11.0811,-0.8635,-0.1094,0.9729
11.0811,-0.8470,-0.1366,0.9836
11.0812,-0.8215,-0.1771,0.9986
11.0813,-0.7949,-0.2173,1.0122
11.0814,-0.7671,-0.2571,1.0243
11.0815,-0.7383,-0.2966,1.0349
11.0816,-0.7083,-0.3358,1.0441
11.0817,-0.6773,-0.3743,1.0516
11.0818,-0.6453,-0.4123,1.0576
11.0819,-0.6122,-0.4498,1.0620
11.0820,-0.5843,-0.4801,1.0644
11.0821,-0.5668,-0.4983,1.0651
11.0821,-0.5433,-0.5223,1.0656
11.0822,-0.5077,-0.5576,1.0653
11.0823,-0.4714,-0.5920,1.0634
11.0824,-0.4344,-0.6256,1.0600
11.0825,-0.3968,-0.6583,1.0551
11.0826,-0.3586,-0.6901,1.0487
11.0827,-0.3199,-0.7208,1.0407
11.0828,-0.2807,-0.7504,1.0311
11.0829,-0.2410,-0.7789,1.0199
11.0830,-0.2080,-0.8015,1.0096
11.0831,-0.1877,-0.8148,1.0025
11.0831,-0.1606,-0.8320,0.9926
11.0832,-0.1201,-0.8570,0.9770
11.0833,-0.0794,-0.8807,0.9600
11.0834,-0.0386,-0.9031,0.9416
11.0835,0.0023,-0.9242,0.9219
11.0836,0.0432,-0.9441,0.9008
11.0837,0.0840,-0.9624,0.8784
11.0838,0.1247,-0.9793,0.8546
11.0839,0.1653,-0.9948,0.8295
11.0840,0.1985,-1.0064,0.8079
11.0841,0.2187,-1.0128,0.7941
11.0841,0.2454,-1.0208,0.7754
11.0842,0.2850,-1.0318,0.7467
11.0843,0.3242,-1.0413,0.7171
11.0844,0.3629,-1.0493,0.6864
11.0845,0.4011,-1.0558,0.6546
11.0846,0.4388,-1.0608,0.6220
11.0847,0.4758,-1.0641,0.5884
11.0848,0.5120,-1.0659,0.5539
11.0849,0.5475,-1.0660,0.5185
11.0850,0.5762,-1.0649,0.4887
11.0851,0.5933,-1.0635,0.4702
11.0851,0.6157,-1.0611,0.4454
11.0852,0.6487,-1.0565,0.4079
11.0853,0.6807,-1.0505,0.3698
11.0854,0.7116,-1.0429,0.3313
11.0855,0.7416,-1.0338,0.2922
11.0856,0.7706,-1.0232,0.2527
11.0857,0.7983,-1.0111,0.2128
11.0858,0.8248,-0.9974,0.1726
11.0859,0.8502,-0.9822,0.1321
11.0860,0.8701,-0.9686,0.0985
11.0861,0.8816,-0.9596,0.0780
11.0861,0.8966,-0.9471,0.0506
11.0862,0.9180,-0.9277,0.0097
11.0863,0.9381,-0.9069,-0.0312
11.0864,0.9569,-0.8849,-0.0720
11.0865,0.9743,-0.8615,-0.1128
11.0866,0.9903,-0.8369,-0.1534
11.0867,1.0048,-0.8111,-0.1937
11.0868,1.0177,-0.7839,-0.2338
11.0869,1.0292,-0.7556,-0.2735
11.0870,1.0374,-0.7315,-0.3060
11.0871,1.0418,-0.7162,-0.3256
11.0871,1.0470,-0.6955,-0.3515
11.0872,1.0538,-0.6639,-0.3899
11.0873,1.0592,-0.6315,-0.4277
11.0874,1.0630,-0.5982,-0.4648
11.0875,1.0653,-0.5640,-0.5013
11.0876,1.0660,-0.5289,-0.5371
11.0877,1.0651,-0.4931,-0.5721
11.0878,1.0626,-0.4565,-0.6061
11.0879,1.0585,-0.4191,-0.6394
11.0880,1.0540,-0.3879,-0.6660
11.0881,1.0504,-0.3686,-0.6818
11.0881,1.0452,-0.3426,-0.7026
11.0882,1.0365,-0.3037,-0.7328
11.0883,1.0262,-0.2643,-0.7620
11.0884,1.0145,-0.2245,-0.7900
11.0885,1.0014,-0.1844,-0.8170
11.0886,0.9867,-0.1440,-0.8428
11.0887,0.9706,-0.1034,-0.8672
11.0888,0.9530,-0.0626,-0.8904
11.0889,0.9340,-0.0217,-0.9123
11.0890,0.9172,0.0120,-0.9292
11.0891,0.9064,0.0326,-0.9389
11.0891,0.8914,0.0600,-0.9514
11.0892,0.8684,0.1008,-0.9691
11.0893,0.8441,0.1414,-0.9855
11.0894,0.8185,0.1818,-1.0003
11.0895,0.7918,0.2220,-1.0138
11.0896,0.7640,0.2619,-1.0259
11.0897,0.7350,0.3013,-1.0363
11.0898,0.7048,0.3403,-1.0452
11.0899,0.6736,0.3789,-1.0525
11.0900,0.6471,0.4102,-1.0573
11.0901,0.6305,0.4290,-1.0595
11.0901,0.6080,0.4539,-1.0619
11.0902,0.5740,0.4906,-1.0646
11.0903,0.5391,0.5265,-1.0657
11.0904,0.5036,0.5617,-1.0652
11.0905,0.4672,0.5961,-1.0633
11.0906,0.4301,0.6297,-1.0598
11.0907,0.3925,0.6622,-1.0547
11.0908,0.3542,0.6938,-1.0480
11.0909,0.3153,0.7244,-1.0397
11.0910,0.2829,0.7487,-1.0317
11.0911,0.2630,0.7631,-1.0260
11.0911,0.2362,0.7818,-1.0181
11.0912,0.1962,0.8090,-1.0052
11.0913,0.1558,0.8351,-0.9909
11.0914,0.1153,0.8599,-0.9752
11.0915,0.0746,0.8835,-0.9581
11.0916,0.0338,0.9059,-0.9396
11.0917,-0.0071,0.9268,-0.9197
11.0918,-0.0480,0.9464,-0.8984
11.0919,-0.0889,0.9645,-0.8757
11.0920,-0.1224,0.9784,-0.8560
11.0921,-0.1428,0.9862,-0.8434
11.0921,-0.1699,0.9961,-0.8261
11.0922,-0.2102,1.0099,-0.7997
11.0923,-0.2501,1.0222,-0.7721
11.0924,-0.2896,1.0331,-0.7434
11.0925,-0.3288,1.0425,-0.7136
11.0926,-0.3676,1.0504,-0.6828
11.0927,-0.4057,1.0567,-0.6510
11.0928,-0.4432,1.0613,-0.6182
11.0929,-0.4801,1.0645,-0.5844
11.0930,-0.5100,1.0658,-0.5559
11.0931,-0.5278,1.0659,-0.5380
11.0931,-0.5514,1.0655,-0.5141
11.0932,-0.5860,1.0638,-0.4779
11.0933,-0.6197,1.0607,-0.4410
11.0934,-0.6525,1.0560,-0.4035
11.0935,-0.6844,1.0499,-0.3654
11.0936,-0.7154,1.0422,-0.3267
11.0937,-0.7452,1.0329,-0.2876
11.0938,-0.7739,1.0220,-0.2481
11.0939,-0.8015,1.0096,-0.2081
11.0940,-0.8234,0.9982,-0.1749
11.0941,-0.8361,0.9906,-0.1545
11.0941,-0.8527,0.9799,-0.1273
11.0942,-0.8766,0.9631,-0.0866
11.0943,-0.8992,0.9450,-0.0458
11.0944,-0.9205,0.9254,-0.0049
11.0945,-0.9406,0.9046,0.0360
11.0946,-0.9592,0.8824,0.0768
11.0947,-0.9764,0.8589,0.1176
11.0948,-0.9922,0.8340,0.1581
11.0949,-1.0064,0.8079,0.1985
11.0950,-1.0170,0.7855,0.2315
11.0951,-1.0228,0.7713,0.2515
11.0951,-1.0300,0.7519,0.2780
11.0952,-1.0397,0.7224,0.3173
11.0953,-1.0479,0.6918,0.3561
11.0954,-1.0547,0.6603,0.3944
11.0955,-1.0599,0.6278,0.4321
11.0956,-1.0636,0.5943,0.4693
11.0957,-1.0657,0.5600,0.5057
11.0958,-1.0661,0.5248,0.5413
11.0959,-1.0650,0.4888,0.5762
11.0960,-1.0628,0.4586,0.6042
11.0961,-1.0608,0.4398,0.6210
11.0961,-1.0575,0.4146,0.6429
11.0962,-1.0516,0.3766,0.6751
11.0963,-1.0443,0.3381,0.7062
11.0964,-1.0354,0.2991,0.7363
11.0965,-1.0251,0.2597,0.7654
11.0966,-1.0133,0.2198,0.7935
11.0967,-0.9999,0.1797,0.8202
11.0968,-0.9850,0.1393,0.8458
11.0969,-0.9687,0.0986,0.8701
11.0970,-0.9541,0.0650,0.8891
11.0971,-0.9445,0.0444,0.9001
11.0971,-0.9313,0.0169,0.9143
11.0972,-0.9107,-0.0240,0.9347
11.0973,-0.8888,-0.0648,0.9536
11.0974,-0.8657,-0.1055,0.9712
11.0975,-0.8413,-0.1462,0.9875
11.0976,-0.8157,-0.1866,1.0023
11.0977,-0.7888,-0.2267,1.0155
11.0978,-0.7607,-0.2665,1.0273
11.0979,-0.7315,-0.3060,1.0375
11.0980,-0.7066,-0.3381,1.0447
11.0981,-0.6909,-0.3575,1.0484
11.0981,-0.6696,-0.3832,1.0528
11.0982,-0.6373,-0.4210,1.0583
11.0983,-0.6041,-0.4583,1.0624
11.0984,-0.5700,-0.4949,1.0649
11.0985,-0.5351,-0.5308,1.0659
11.0986,-0.4994,-0.5659,1.0654
11.0987,-0.4630,-0.6002,1.0632
11.0988,-0.4258,-0.6336,1.0594
11.0989,-0.3880,-0.6660,1.0540
11.0990,-0.3564,-0.6920,1.0484
11.0991,-0.3368,-0.7074,1.0442
11.0991,-0.3106,-0.7275,1.0381
11.0992,-0.2712,-0.7569,1.0281
11.0993,-0.2315,-0.7851,1.0167
11.0994,-0.1915,-0.8122,1.0037
11.0995,-0.1511,-0.8382,0.9893
11.0996,-0.1106,-0.8630,0.9735
11.0997,-0.0698,-0.8864,0.9562
11.0998,-0.0290,-0.9085,0.9375
11.0999,0.0120,-0.9293,0.9173
11.1000,0.0457,-0.9453,0.8996
11.1001,0.0662,-0.9544,0.8882
11.1001,0.0936,-0.9661,0.8726
11.1002,0.1343,-0.9827,0.8484
11.1003,0.1747,-0.9978,0.8231
11.1004,0.2149,-1.0115,0.7966
11.1005,0.2548,-1.0237,0.7689
11.1006,0.2944,-1.0345,0.7401
11.1007,0.3335,-1.0437,0.7102
11.1008,0.3721,-1.0513,0.6792
11.1009,0.4102,-1.0574,0.6472
11.1010,0.4411,-1.0611,0.6201
11.1011,0.4596,-1.0627,0.6030
11.1011,0.4841,-1.0643,0.5801
11.1012,0.5202,-1.0656,0.5454
11.1013,0.5555,-1.0654,0.5099
11.1014,0.5900,-1.0637,0.4736
11.1015,0.6237,-1.0604,0.4367
11.1016,0.6565,-1.0557,0.3991
11.1017,0.6883,-1.0493,0.3610
11.1018,0.7190,-1.0413,0.3222
11.1019,0.7487,-1.0317,0.2830
11.1020,0.7723,-1.0227,0.2503
11.1021,0.7862,-1.0164,0.2302
11.1021,0.8043,-1.0076,0.2033
11.1022,0.8306,-0.9935,0.1630
11.1023,0.8556,-0.9781,0.1225
11.1024,0.8794,-0.9612,0.0818
11.1025,0.9019,-0.9429,0.0410
11.1026,0.9232,-0.9233,0.0001
11.1027,0.9430,-0.9022,-0.0408
11.1028,0.9614,-0.8798,-0.0816
11.1029,0.9784,-0.8560,-0.1224
11.1030,0.9913,-0.8355,-0.1558
11.1031,0.9985,-0.8224,-0.1761
11.1031,1.0075,-0.8045,-0.2031
11.1032,1.0201,-0.7770,-0.2431
11.1033,1.0312,-0.7485,-0.2827
11.1034,1.0408,-0.7189,-0.3219
11.1035,1.0490,-0.6883,-0.3607
11.1036,1.0556,-0.6566,-0.3990
11.1037,1.0606,-0.6240,-0.4366
11.1038,1.0640,-0.5904,-0.4736
11.1039,1.0659,-0.5559,-0.5099
11.1040,1.0661,-0.5269,-0.5393
11.1041,1.0656,-0.5087,-0.5568
11.1041,1.0643,-0.4843,-0.5799
11.1042,1.0614,-0.4475,-0.6138
11.1043,1.0569,-0.4101,-0.6468
11.1044,1.0510,-0.3721,-0.6788
11.1045,1.0435,-0.3336,-0.7099
11.1046,1.0346,-0.2945,-0.7400
11.1047,1.0240,-0.2551,-0.7690
11.1048,1.0119,-0.2152,-0.7967
11.1049,0.9983,-0.1749,-0.8234
11.1050,0.9859,-0.1416,-0.8444
11.1051,0.9777,-0.1211,-0.8566
11.1051,0.9662,-0.0938,-0.8725
11.1052,0.9483,-0.0530,-0.8953
11.1053,0.9289,-0.0121,-0.9168
11.1054,0.9083,0.0288,-0.9370
11.1055,0.8863,0.0696,-0.9559
11.1056,0.8631,0.1104,-0.9735
11.1057,0.8385,0.1510,-0.9895
11.1058,0.8127,0.1913,-1.0040
11.1059,0.7856,0.2315,-1.0171
11.1060,0.7624,0.2643,-1.0267
11.1061,0.7477,0.2841,-1.0318
11.1061,0.7277,0.3104,-1.0381
11.1062,0.6973,0.3493,-1.0466
11.1063,0.6659,0.3877,-1.0536
11.1064,0.6335,0.4255,-1.0590
11.1065,0.6002,0.4627,-1.0630
11.1066,0.5661,0.4993,-1.0654
11.1067,0.5311,0.5351,-1.0662
11.1068,0.4952,0.5701,-1.0653
11.1069,0.4586,0.6042,-1.0629
11.1070,0.4280,0.6317,-1.0597
11.1071,0.4089,0.6480,-1.0569
11.1071,0.3834,0.6695,-1.0528
11.1072,0.3449,0.7008,-1.0457
11.1073,0.3060,0.7311,-1.0371
11.1074,0.2666,0.7603,-1.0270
11.1075,0.2269,0.7885,-1.0154
11.1076,0.1868,0.8156,-1.0024
11.1077,0.1464,0.8414,-0.9878
11.1078,0.1058,0.8659,-0.9717
11.1079,0.0650,0.8891,-0.9541
11.1080,0.0313,0.9073,-0.9386
11.1081,0.0107,0.9177,-0.9284
11.1081,-0.0167,0.9312,-0.9144
11.1082,-0.0576,0.9504,-0.8928
11.1083,-0.0984,0.9682,-0.8698
11.1084,-0.1390,0.9846,-0.8456
11.1085,-0.1795,0.9997,-0.8202
11.1086,-0.2197,1.0133,-0.7936
11.1087,-0.2595,1.0253,-0.7658
11.1088,-0.2990,1.0358,-0.7368
11.1089,-0.3381,1.0447,-0.7067
11.1090,-0.3699,1.0509,-0.6810
11.1091,-0.3891,1.0540,-0.6649
11.1091,-0.4144,1.0575,-0.6431
11.1092,-0.4518,1.0618,-0.6100
11.1093,-0.4885,1.0645,-0.5761
11.1094,-0.5245,1.0658,-0.5413
11.1095,-0.5597,1.0655,-0.5057
11.1096,-0.5942,1.0636,-0.4694
11.1097,-0.6278,1.0602,-0.4324
11.1098,-0.6604,1.0551,-0.3947
11.1099,-0.6920,1.0484,-0.3564
11.1100,-0.7173,1.0418,-0.3245
11.1101,-0.7323,1.0370,-0.3047
11.1101,-0.7518,1.0300,-0.2782
11.1102,-0.7802,1.0188,-0.2385
11.1103,-0.8075,1.0061,-0.1985
11.1104,-0.8336,0.9919,-0.1583
11.1105,-0.8586,0.9763,-0.1177
11.1106,-0.8823,0.9593,-0.0770
11.1107,-0.9047,0.9409,-0.0362
11.1108,-0.9257,0.9210,0.0047
11.1109,-0.9453,0.8997,0.0456
11.1110,-0.9604,0.8811,0.0793
11.1111,-0.9690,0.8692,0.0998
11.1111,-0.9799,0.8528,0.1271
11.1112,-0.9952,0.8276,0.1676
11.1113,-1.0092,0.8013,0.2079
11.1114,-1.0216,0.7738,0.2478
11.1115,-1.0326,0.7452,0.2874
11.1116,-1.0422,0.7155,0.3266
11.1117,-1.0501,0.6848,0.3653
11.1118,-1.0564,0.6529,0.4035
11.1119,-1.0612,0.6201,0.4411
11.1120,-1.0639,0.5924,0.4715
11.1121,-1.0648,0.5750,0.4898
11.1121,-1.0655,0.5516,0.5139
11.1122,-1.0655,0.5162,0.5494
11.1123,-1.0641,0.4800,0.5840
11.1124,-1.0610,0.4432,0.6178
11.1125,-1.0565,0.4058,0.6507
11.1126,-1.0505,0.3677,0.6828
11.1127,-1.0428,0.3291,0.7137
11.1128,-1.0335,0.2900,0.7436
11.1129,-1.0227,0.2504,0.7724
11.1130,-1.0127,0.2175,0.7952
11.1131,-1.0058,0.1972,0.8086
11.1131,-0.9962,0.1701,0.8260
11.1132,-0.9809,0.1296,0.8513
11.1133,-0.9642,0.0889,0.8753
11.1134,-0.9462,0.0482,0.8980
11.1135,-0.9268,0.0073,0.9195
11.1136,-0.9060,-0.0336,0.9396
11.1137,-0.8839,-0.0744,0.9583
11.1138,-0.8604,-0.1152,0.9755
11.1139,-0.8356,-0.1558,0.9913
11.1140,-0.8142,-0.1891,1.0032
11.1141,-0.8005,-0.2093,1.0098
11.1141,-0.7820,-0.2361,1.0180
11.1142,-0.7536,-0.2758,1.0294
11.1143,-0.7242,-0.3151,1.0392
11.1144,-0.6937,-0.3539,1.0476
11.1145,-0.6622,-0.3922,1.0545
11.1146,-0.6298,-0.4300,1.0598
11.1147,-0.5964,-0.4672,1.0636
11.1148,-0.5621,-0.5036,1.0657
11.1149,-0.5269,-0.5393,1.0662
11.1150,-0.4973,-0.5681,1.0654
11.1151,-0.4789,-0.5853,1.0642
11.1151,-0.4541,-0.6079,1.0620
11.1152,-0.4168,-0.6411,1.0578
11.1153,-0.3788,-0.6733,1.0521
11.1154,-0.3404,-0.7045,1.0449
11.1155,-0.3014,-0.7347,1.0362
11.1156,-0.2620,-0.7639,1.0259
11.1157,-0.2222,-0.7919,1.0142
11.1158,-0.1821,-0.8187,1.0008
11.1159,-0.1416,-0.8444,0.9860
11.1160,-0.1081,-0.8645,0.9726
11.1161,-0.0876,-0.8762,0.9638
11.1161,-0.0602,-0.8914,0.9516
11.1162,-0.0193,-0.9131,0.9324
11.1163,0.0216,-0.9336,0.9120
11.1164,0.0624,-0.9526,0.8902
11.1165,0.1032,-0.9704,0.8672
11.1166,0.1439,-0.9868,0.8429
11.1167,0.1843,-1.0016,0.8173
11.1168,0.2244,-1.0149,0.7905
